filepath,label,split
ewaste-dataset\train\Player\aug_95106_Player_235.jpg,Player,train
ewaste-dataset\train\Player\aug_95386_Player_0.jpg,Player,train
ewaste-dataset\train\Player\aug_96187_Player_48.jpg,Player,train
ewaste-dataset\train\Player\aug_96892_Player_35.jpg,Player,train
ewaste-dataset\train\Player\aug_97289_Player_178.jpg,Player,train
ewaste-dataset\train\Player\aug_97579_Player_222.jpg,Player,train
ewaste-dataset\train\Player\aug_97661_Player_227.jpg,Player,train
ewaste-dataset\train\Player\aug_97816_Player_213.jpg,Player,train
ewaste-dataset\train\Player\aug_98106_Player_217.jpg,Player,train
ewaste-dataset\train\Player\aug_98170_Player_0.jpg,Player,train
ewaste-dataset\train\Player\aug_98392_Player_252.jpg,Player,train
ewaste-dataset\train\Player\aug_98451_Player_253.jpg,Player,train
ewaste-dataset\train\Player\aug_98471_Player_208.jpg,Player,train
ewaste-dataset\train\Player\aug_98564_Player_154.jpg,Player,train
ewaste-dataset\train\Player\aug_98643_Player_243.jpg,Player,train
ewaste-dataset\train\Player\aug_99106_Player_261.jpg,Player,train
ewaste-dataset\train\Player\aug_99164_Player_281.jpg,Player,train
ewaste-dataset\train\Player\Player_0.jpg,Player,train
ewaste-dataset\train\Player\Player_1.jpg,Player,train
ewaste-dataset\train\Player\Player_10.jpg,Player,train
ewaste-dataset\train\Player\Player_100.jpg,Player,train
ewaste-dataset\train\Player\Player_101.jpg,Player,train
ewaste-dataset\train\Player\Player_102.jpg,Player,train
ewaste-dataset\train\Player\Player_104.jpg,Player,train
ewaste-dataset\train\Player\Player_107.jpg,Player,train
ewaste-dataset\train\Player\Player_109.jpg,Player,train
ewaste-dataset\train\Player\Player_11.jpg,Player,train
ewaste-dataset\train\Player\Player_110.jpg,Player,train
ewaste-dataset\train\Player\Player_111.jpg,Player,train
ewaste-dataset\train\Player\Player_112.jpg,Player,train
ewaste-dataset\train\Player\Player_113.jpg,Player,train
ewaste-dataset\train\Player\Player_114.jpg,Player,train
ewaste-dataset\train\Player\Player_115.jpg,Player,train
ewaste-dataset\train\Player\Player_116.jpg,Player,train
ewaste-dataset\train\Player\Player_117.jpg,Player,train
ewaste-dataset\train\Player\Player_119.jpg,Player,train
ewaste-dataset\train\Player\Player_12.jpg,Player,train
ewaste-dataset\train\Player\Player_120.jpg,Player,train
ewaste-dataset\train\Player\Player_121.jpg,Player,train
ewaste-dataset\train\Player\Player_123.jpg,Player,train
ewaste-dataset\train\Player\Player_124.jpg,Player,train
ewaste-dataset\train\Player\Player_125.jpg,Player,train
ewaste-dataset\train\Player\Player_126.jpg,Player,train
ewaste-dataset\train\Player\Player_127.jpg,Player,train
ewaste-dataset\train\Player\Player_13.jpg,Player,train
ewaste-dataset\train\Player\Player_131.jpg,Player,train
ewaste-dataset\train\Player\Player_132.jpg,Player,train
ewaste-dataset\train\Player\Player_133.jpg,Player,train
ewaste-dataset\train\Player\Player_134.jpg,Player,train
ewaste-dataset\train\Player\Player_135.jpg,Player,train
ewaste-dataset\train\Player\Player_136.jpg,Player,train
ewaste-dataset\train\Player\Player_137.jpg,Player,train
ewaste-dataset\train\Player\Player_138.jpg,Player,train
ewaste-dataset\train\Player\Player_139.jpg,Player,train
ewaste-dataset\train\Player\Player_14.jpg,Player,train
ewaste-dataset\train\Player\Player_140.jpg,Player,train
ewaste-dataset\train\Player\Player_141.jpg,Player,train
ewaste-dataset\train\Player\Player_142.jpg,Player,train
ewaste-dataset\train\Player\Player_143.jpg,Player,train
ewaste-dataset\train\Player\Player_144.jpg,Player,train
ewaste-dataset\train\Player\Player_145.jpg,Player,train
ewaste-dataset\train\Player\Player_149.jpg,Player,train
ewaste-dataset\train\Player\Player_15.jpg,Player,train
ewaste-dataset\train\Player\Player_151.jpg,Player,train
ewaste-dataset\train\Player\Player_153.jpg,Player,train
ewaste-dataset\train\Player\Player_154.jpg,Player,train
ewaste-dataset\train\Player\Player_155.jpg,Player,train
ewaste-dataset\train\Player\Player_156.jpg,Player,train
ewaste-dataset\train\Player\Player_157.jpg,Player,train
ewaste-dataset\train\Player\Player_158.jpg,Player,train
ewaste-dataset\train\Player\Player_159.jpg,Player,train
ewaste-dataset\train\Player\Player_16.jpg,Player,train
ewaste-dataset\train\Player\Player_160.jpg,Player,train
ewaste-dataset\train\Player\Player_161.jpg,Player,train
ewaste-dataset\train\Player\Player_162.jpg,Player,train
ewaste-dataset\train\Player\Player_163.jpg,Player,train
ewaste-dataset\train\Player\Player_164.jpg,Player,train
ewaste-dataset\train\Player\Player_165.jpg,Player,train
ewaste-dataset\train\Player\Player_166.jpg,Player,train
ewaste-dataset\train\Player\Player_167.jpg,Player,train
ewaste-dataset\train\Player\Player_168.jpg,Player,train
ewaste-dataset\train\Player\Player_17.jpg,Player,train
ewaste-dataset\train\Player\Player_170.jpg,Player,train
ewaste-dataset\train\Player\Player_171.jpg,Player,train
ewaste-dataset\train\Player\Player_172.jpg,Player,train
ewaste-dataset\train\Player\Player_173.jpg,Player,train
ewaste-dataset\train\Player\Player_175.jpg,Player,train
ewaste-dataset\train\Player\Player_176.jpg,Player,train
ewaste-dataset\train\Player\Player_178.jpg,Player,train
ewaste-dataset\train\Player\Player_179.jpg,Player,train
ewaste-dataset\train\Player\Player_18.jpg,Player,train
ewaste-dataset\train\Player\Player_180.jpg,Player,train
ewaste-dataset\train\Player\Player_181.jpg,Player,train
ewaste-dataset\train\Player\Player_182.jpg,Player,train
ewaste-dataset\train\Player\Player_183.jpg,Player,train
ewaste-dataset\train\Player\Player_184.jpg,Player,train
ewaste-dataset\train\Player\Player_185.jpg,Player,train
ewaste-dataset\train\Player\Player_186.jpg,Player,train
ewaste-dataset\train\Player\Player_187.jpg,Player,train
ewaste-dataset\train\Player\Player_188.jpg,Player,train
ewaste-dataset\train\Player\Player_19.jpg,Player,train
ewaste-dataset\train\Player\Player_191.jpg,Player,train
ewaste-dataset\train\Player\Player_193.jpg,Player,train
ewaste-dataset\train\Player\Player_194.jpg,Player,train
ewaste-dataset\train\Player\Player_195.jpg,Player,train
ewaste-dataset\train\Player\Player_196.jpg,Player,train
ewaste-dataset\train\Player\Player_197.jpg,Player,train
ewaste-dataset\train\Player\Player_199.jpg,Player,train
ewaste-dataset\train\Player\Player_2.jpg,Player,train
ewaste-dataset\train\Player\Player_20.jpg,Player,train
ewaste-dataset\train\Player\Player_200.jpg,Player,train
ewaste-dataset\train\Player\Player_201.jpg,Player,train
ewaste-dataset\train\Player\Player_202.jpg,Player,train
ewaste-dataset\train\Player\Player_203.jpg,Player,train
ewaste-dataset\train\Player\Player_204.jpg,Player,train
ewaste-dataset\train\Player\Player_205.jpg,Player,train
ewaste-dataset\train\Player\Player_206.jpg,Player,train
ewaste-dataset\train\Player\Player_207.jpg,Player,train
ewaste-dataset\train\Player\Player_208.jpg,Player,train
ewaste-dataset\train\Player\Player_209.jpg,Player,train
ewaste-dataset\train\Player\Player_21.jpg,Player,train
ewaste-dataset\train\Player\Player_210.jpg,Player,train
ewaste-dataset\train\Player\Player_212.jpg,Player,train
ewaste-dataset\train\Player\Player_213.jpg,Player,train
ewaste-dataset\train\Player\Player_214.jpg,Player,train
ewaste-dataset\train\Player\Player_215.jpg,Player,train
ewaste-dataset\train\Player\Player_216.jpg,Player,train
ewaste-dataset\train\Player\Player_217.jpg,Player,train
ewaste-dataset\train\Player\Player_218.jpg,Player,train
ewaste-dataset\train\Player\Player_219.jpg,Player,train
ewaste-dataset\train\Player\Player_220.jpg,Player,train
ewaste-dataset\train\Player\Player_221.jpg,Player,train
ewaste-dataset\train\Player\Player_222.jpg,Player,train
ewaste-dataset\train\Player\Player_223.jpg,Player,train
ewaste-dataset\train\Player\Player_225.jpg,Player,train
ewaste-dataset\train\Player\Player_227.jpg,Player,train
ewaste-dataset\train\Player\Player_228.jpg,Player,train
ewaste-dataset\train\Player\Player_230.jpg,Player,train
ewaste-dataset\train\Player\Player_231.jpg,Player,train
ewaste-dataset\train\Player\Player_232.jpg,Player,train
ewaste-dataset\train\Player\Player_233.jpg,Player,train
ewaste-dataset\train\Player\Player_234.jpg,Player,train
ewaste-dataset\train\Player\Player_235.jpg,Player,train
ewaste-dataset\train\Player\Player_236.jpg,Player,train
ewaste-dataset\train\Player\Player_237.jpg,Player,train
ewaste-dataset\train\Player\Player_238.jpg,Player,train
ewaste-dataset\train\Player\Player_240.jpg,Player,train
ewaste-dataset\train\Player\Player_243.jpg,Player,train
ewaste-dataset\train\Player\Player_244.jpg,Player,train
ewaste-dataset\train\Player\Player_245.jpg,Player,train
ewaste-dataset\train\Player\Player_246.jpg,Player,train
ewaste-dataset\train\Player\Player_248.jpg,Player,train
ewaste-dataset\train\Player\Player_249.jpg,Player,train
ewaste-dataset\train\Player\Player_25.jpg,Player,train
ewaste-dataset\train\Player\Player_250.jpg,Player,train
ewaste-dataset\train\Player\Player_252.jpg,Player,train
ewaste-dataset\train\Player\Player_253.jpg,Player,train
ewaste-dataset\train\Player\Player_254.jpg,Player,train
ewaste-dataset\train\Player\Player_255.jpg,Player,train
ewaste-dataset\train\Player\Player_256.jpg,Player,train
ewaste-dataset\train\Player\Player_257.jpg,Player,train
ewaste-dataset\train\Player\Player_258.jpg,Player,train
ewaste-dataset\train\Player\Player_26.jpg,Player,train
ewaste-dataset\train\Player\Player_261.jpg,Player,train
ewaste-dataset\train\Player\Player_262.jpg,Player,train
ewaste-dataset\train\Player\Player_263.jpg,Player,train
ewaste-dataset\train\Player\Player_268.jpg,Player,train
ewaste-dataset\train\Player\Player_269.jpg,Player,train
ewaste-dataset\train\Player\Player_27.jpg,Player,train
ewaste-dataset\train\Player\Player_270.jpg,Player,train
ewaste-dataset\train\Player\Player_271.jpg,Player,train
ewaste-dataset\train\Player\Player_272.jpg,Player,train
ewaste-dataset\train\Player\Player_273.jpg,Player,train
ewaste-dataset\train\Player\Player_274.jpg,Player,train
ewaste-dataset\train\Player\Player_276.jpg,Player,train
ewaste-dataset\train\Player\Player_278.jpg,Player,train
ewaste-dataset\train\Player\Player_28.jpg,Player,train
ewaste-dataset\train\Player\Player_281.jpg,Player,train
ewaste-dataset\train\Player\Player_283.jpg,Player,train
ewaste-dataset\train\Player\Player_285.jpg,Player,train
ewaste-dataset\train\Player\Player_287.jpg,Player,train
ewaste-dataset\train\Player\Player_288.jpg,Player,train
ewaste-dataset\train\Player\Player_289.jpg,Player,train
ewaste-dataset\train\Player\Player_29.jpg,Player,train
ewaste-dataset\train\Player\Player_290.jpg,Player,train
ewaste-dataset\train\Player\Player_291.jpg,Player,train
ewaste-dataset\train\Player\Player_292.jpg,Player,train
ewaste-dataset\train\Player\Player_293.jpg,Player,train
ewaste-dataset\train\Player\Player_295.jpg,Player,train
ewaste-dataset\train\Player\Player_296.jpg,Player,train
ewaste-dataset\train\Player\Player_297.jpg,Player,train
ewaste-dataset\train\Player\Player_298.jpg,Player,train
ewaste-dataset\train\Player\Player_299.jpg,Player,train
ewaste-dataset\train\Player\Player_3.jpg,Player,train
ewaste-dataset\train\Player\Player_30.jpg,Player,train
ewaste-dataset\train\Player\Player_31.jpg,Player,train
ewaste-dataset\train\Player\Player_32.jpg,Player,train
ewaste-dataset\train\Player\Player_33.jpg,Player,train
ewaste-dataset\train\Player\Player_35.jpg,Player,train
ewaste-dataset\train\Player\Player_36.jpg,Player,train
ewaste-dataset\train\Player\Player_38.jpg,Player,train
ewaste-dataset\train\Player\Player_39.jpg,Player,train
ewaste-dataset\train\Player\Player_41.jpg,Player,train
ewaste-dataset\train\Player\Player_42.jpg,Player,train
ewaste-dataset\train\Player\Player_43.jpg,Player,train
ewaste-dataset\train\Player\Player_44.jpg,Player,train
ewaste-dataset\train\Player\Player_45.jpg,Player,train
ewaste-dataset\train\Player\Player_46.jpg,Player,train
ewaste-dataset\train\Player\Player_47.jpg,Player,train
ewaste-dataset\train\Player\Player_48.jpg,Player,train
ewaste-dataset\train\Player\Player_49.jpg,Player,train
ewaste-dataset\train\Player\Player_5.jpg,Player,train
ewaste-dataset\train\Player\Player_50.jpg,Player,train
ewaste-dataset\train\Player\Player_51.jpg,Player,train
ewaste-dataset\train\Player\Player_52.jpg,Player,train
ewaste-dataset\train\Player\Player_53.jpg,Player,train
ewaste-dataset\train\Player\Player_54.jpg,Player,train
ewaste-dataset\train\Player\Player_55.jpg,Player,train
ewaste-dataset\train\Player\Player_56.jpg,Player,train
ewaste-dataset\train\Player\Player_57.jpg,Player,train
ewaste-dataset\train\Player\Player_58.jpg,Player,train
ewaste-dataset\train\Player\Player_59.jpg,Player,train
ewaste-dataset\train\Player\Player_6.jpg,Player,train
ewaste-dataset\train\Player\Player_60.jpg,Player,train
ewaste-dataset\train\Player\Player_62.jpg,Player,train
ewaste-dataset\train\Player\Player_63.jpg,Player,train
ewaste-dataset\train\Player\Player_64.jpg,Player,train
ewaste-dataset\train\Player\Player_67.jpg,Player,train
ewaste-dataset\train\Player\Player_68.jpg,Player,train
ewaste-dataset\train\Player\Player_69.jpg,Player,train
ewaste-dataset\train\Player\Player_7.jpg,Player,train
ewaste-dataset\train\Player\Player_70.jpg,Player,train
ewaste-dataset\train\Player\Player_71.jpg,Player,train
ewaste-dataset\train\Player\Player_72.jpg,Player,train
ewaste-dataset\train\Player\Player_73.jpg,Player,train
ewaste-dataset\train\Player\Player_74.jpg,Player,train
ewaste-dataset\train\Player\Player_76.jpg,Player,train
ewaste-dataset\train\Player\Player_77.jpg,Player,train
ewaste-dataset\train\Player\Player_78.jpg,Player,train
ewaste-dataset\train\Player\Player_79.jpg,Player,train
ewaste-dataset\train\Player\Player_8.jpg,Player,train
ewaste-dataset\train\Player\Player_80.jpg,Player,train
ewaste-dataset\train\Player\Player_81.jpg,Player,train
ewaste-dataset\train\Player\Player_82.jpg,Player,train
ewaste-dataset\train\Player\Player_84.jpg,Player,train
ewaste-dataset\train\Player\Player_85.jpg,Player,train
ewaste-dataset\train\Player\Player_86.jpg,Player,train
ewaste-dataset\train\Player\Player_87.jpg,Player,train
ewaste-dataset\train\Player\Player_89.jpg,Player,train
ewaste-dataset\train\Player\Player_9.jpg,Player,train
ewaste-dataset\train\Player\Player_90.jpg,Player,train
ewaste-dataset\train\Player\Player_91.jpg,Player,train
ewaste-dataset\train\Player\Player_93.jpg,Player,train
ewaste-dataset\train\Player\Player_94.jpg,Player,train
ewaste-dataset\train\Player\Player_96.jpg,Player,train
ewaste-dataset\train\Player\Player_97.jpg,Player,train
ewaste-dataset\train\Player\Player_98.jpg,Player,train
ewaste-dataset\train\Printer\aug_10466_Printer_27.jpg,Printer,train
ewaste-dataset\train\Printer\aug_11091_Printer_86.jpg,Printer,train
ewaste-dataset\train\Printer\aug_11166_Printer_170.jpg,Printer,train
ewaste-dataset\train\Printer\aug_11932_Printer_11.jpg,Printer,train
ewaste-dataset\train\Printer\aug_11950_Printer_77.jpg,Printer,train
ewaste-dataset\train\Printer\aug_12181_Printer_233.jpg,Printer,train
ewaste-dataset\train\Printer\aug_13346_Printer_248.jpg,Printer,train
ewaste-dataset\train\Printer\aug_13502_Printer_123.jpg,Printer,train
ewaste-dataset\train\Printer\aug_13579_Printer_115.jpg,Printer,train
ewaste-dataset\train\Printer\aug_13842_Printer_117.jpg,Printer,train
ewaste-dataset\train\Printer\aug_13959_Printer_191.jpg,Printer,train
ewaste-dataset\train\Printer\aug_15063_Printer_215.jpg,Printer,train
ewaste-dataset\train\Printer\aug_15474_Printer_69.jpg,Printer,train
ewaste-dataset\train\Printer\aug_15939_Printer_13.jpg,Printer,train
ewaste-dataset\train\Printer\aug_16084_Printer_187.jpg,Printer,train
ewaste-dataset\train\Printer\aug_16152_Printer_67.jpg,Printer,train
ewaste-dataset\train\Printer\aug_16376_Printer_195.jpg,Printer,train
ewaste-dataset\train\Printer\aug_16424_Printer_215.jpg,Printer,train
ewaste-dataset\train\Printer\aug_16658_Printer_195.jpg,Printer,train
ewaste-dataset\train\Printer\aug_16859_Printer_76.jpg,Printer,train
ewaste-dataset\train\Printer\aug_17231_Printer_5.jpg,Printer,train
ewaste-dataset\train\Printer\aug_17280_Printer_288.jpg,Printer,train
ewaste-dataset\train\Printer\aug_18029_Printer_206.jpg,Printer,train
ewaste-dataset\train\Printer\aug_18121_Printer_80.jpg,Printer,train
ewaste-dataset\train\Printer\aug_19027_Printer_63.jpg,Printer,train
ewaste-dataset\train\Printer\aug_20134_Printer_47.jpg,Printer,train
ewaste-dataset\train\Printer\aug_21040_Printer_295.jpg,Printer,train
ewaste-dataset\train\Printer\aug_21271_Printer_238.jpg,Printer,train
ewaste-dataset\train\Printer\aug_21467_Printer_254.jpg,Printer,train
ewaste-dataset\train\Printer\aug_21812_Printer_291.jpg,Printer,train
ewaste-dataset\train\Printer\aug_21919_Printer_57.jpg,Printer,train
ewaste-dataset\train\Printer\aug_22995_Printer_225.jpg,Printer,train
ewaste-dataset\train\Printer\aug_23318_Printer_172.jpg,Printer,train
ewaste-dataset\train\Printer\aug_23337_Printer_96.jpg,Printer,train
ewaste-dataset\train\Printer\aug_23675_Printer_269.jpg,Printer,train
ewaste-dataset\train\Printer\aug_24042_Printer_59.jpg,Printer,train
ewaste-dataset\train\Printer\aug_24043_Printer_197.jpg,Printer,train
ewaste-dataset\train\Printer\aug_24307_Printer_89.jpg,Printer,train
ewaste-dataset\train\Printer\aug_24525_Printer_100.jpg,Printer,train
ewaste-dataset\train\Printer\aug_25079_Printer_38.jpg,Printer,train
ewaste-dataset\train\Printer\aug_25613_Printer_109.jpg,Printer,train
ewaste-dataset\train\Printer\aug_26490_Printer_151.jpg,Printer,train
ewaste-dataset\train\Printer\aug_26529_Printer_208.jpg,Printer,train
ewaste-dataset\train\Printer\aug_26702_Printer_254.jpg,Printer,train
ewaste-dataset\train\Printer\aug_26723_Printer_26.jpg,Printer,train
ewaste-dataset\train\Printer\aug_26800_Printer_15.jpg,Printer,train
ewaste-dataset\train\Printer\aug_27846_Printer_132.jpg,Printer,train
ewaste-dataset\train\Printer\aug_27872_Printer_234.jpg,Printer,train
ewaste-dataset\train\Printer\aug_28115_Printer_166.jpg,Printer,train
ewaste-dataset\train\Printer\aug_28263_Printer_100.jpg,Printer,train
ewaste-dataset\train\Printer\aug_28757_Printer_283.jpg,Printer,train
ewaste-dataset\train\Printer\aug_29141_Printer_262.jpg,Printer,train
ewaste-dataset\train\Printer\aug_29219_Printer_197.jpg,Printer,train
ewaste-dataset\train\Printer\aug_29582_Printer_228.jpg,Printer,train
ewaste-dataset\train\Printer\aug_29908_Printer_79.jpg,Printer,train
ewaste-dataset\train\Printer\aug_30451_Printer_111.jpg,Printer,train
ewaste-dataset\train\Printer\aug_30758_Printer_43.jpg,Printer,train
ewaste-dataset\train\Printer\aug_31085_Printer_276.jpg,Printer,train
ewaste-dataset\train\Printer\aug_31469_Printer_253.jpg,Printer,train
ewaste-dataset\train\Printer\aug_31520_Printer_240.jpg,Printer,train
ewaste-dataset\train\Printer\aug_31863_Printer_59.jpg,Printer,train
ewaste-dataset\train\Printer\aug_32995_Printer_295.jpg,Printer,train
ewaste-dataset\train\Printer\aug_33272_Printer_299.jpg,Printer,train
ewaste-dataset\train\Printer\aug_33472_Printer_217.jpg,Printer,train
ewaste-dataset\train\Printer\aug_33917_Printer_268.jpg,Printer,train
ewaste-dataset\train\Printer\aug_34004_Printer_203.jpg,Printer,train
ewaste-dataset\train\Printer\aug_34545_Printer_232.jpg,Printer,train
ewaste-dataset\train\Printer\aug_34612_Printer_225.jpg,Printer,train
ewaste-dataset\train\Printer\aug_35234_Printer_291.jpg,Printer,train
ewaste-dataset\train\Printer\aug_36284_Printer_233.jpg,Printer,train
ewaste-dataset\train\Printer\aug_36445_Printer_107.jpg,Printer,train
ewaste-dataset\train\Printer\aug_36454_Printer_116.jpg,Printer,train
ewaste-dataset\train\Printer\aug_36803_Printer_298.jpg,Printer,train
ewaste-dataset\train\Printer\aug_38377_Printer_119.jpg,Printer,train
ewaste-dataset\train\Printer\aug_38975_Printer_210.jpg,Printer,train
ewaste-dataset\train\Printer\aug_39199_Printer_47.jpg,Printer,train
ewaste-dataset\train\Printer\aug_40245_Printer_59.jpg,Printer,train
ewaste-dataset\train\Printer\aug_40751_Printer_256.jpg,Printer,train
ewaste-dataset\train\Printer\aug_40921_Printer_89.jpg,Printer,train
ewaste-dataset\train\Printer\aug_40952_Printer_51.jpg,Printer,train
ewaste-dataset\train\Printer\aug_40991_Printer_205.jpg,Printer,train
ewaste-dataset\train\Printer\aug_41065_Printer_263.jpg,Printer,train
ewaste-dataset\train\Printer\aug_41363_Printer_207.jpg,Printer,train
ewaste-dataset\train\Printer\aug_41589_Printer_33.jpg,Printer,train
ewaste-dataset\train\Printer\aug_41592_Printer_283.jpg,Printer,train
ewaste-dataset\train\Printer\aug_41597_Printer_214.jpg,Printer,train
ewaste-dataset\train\Printer\aug_41990_Printer_25.jpg,Printer,train
ewaste-dataset\train\Printer\aug_42506_Printer_201.jpg,Printer,train
